target_id	length	eff_length	est_counts	tpm
ENST00000560616	988	816.245	15.8382	0.837772
ENST00000360490	2360	2188.24	50	0.986537
ENST00000382989	1319	1147.24	0	0
ENST00000460393	5622	5450.24	0	0
ENST00000462745	3590	3418.24	0	0
ENST00000462837	593	421.245	0	0
ENST00000473730	892	720.245	0	0
ENST00000481828	856	684.245	0	0
ENST00000491026	667	495.245	0	0
ENST00000492661	2854	2682.24	0	0
ENST00000493237	2556	2384.24	0	0
ENST00000497890	324	152.245	0	0
ENST00000615825	5523	5351.24	0	0
ENST00000616757	1315	1143.24	0	0
ENST00000625667	363	191.245	0	0
ENST00000341209	1774	1602.24	0	0
ENST00000367128	2398	2226.24	0	0
ENST00000367129	676	504.245	0	0
ENST00000431655	740	568.245	0	0
ENST00000468509	629	457.245	0	0
ENST00000607379	1139	967.245	0	0
ENST00000348261	8084	7912.24	0	0
ENST00000358590	8069	7897.24	28.6528	0.15665
ENST00000562079	3325	3153.24	0	0
ENST00000564231	3343	3171.24	0	0
ENST00000564927	3464	3292.24	3750.42	49.1844
ENST00000565831	7134	6962.24	0	0
ENST00000569107	3391	3219.24	1321.93	17.7293
ENST00000359930	4915	4743.24	0	0
ENST00000437955	814	642.245	0	0
ENST00000467815	3905	3733.24	0	0
ENST00000484875	4238	4066.24	0	0
ENST00000495544	1550	1378.24	0	0
ENST00000336906	602	430.245	0	0
ENST00000380252	694	522.245	0	0
ENST00000380259	1772	1600.24	0	0
ENST00000444587	307	135.245	0	0
ENST00000620888	582	410.245	0	0
ENST00000421865	9640	9468.24	0	0
ENST00000617695	9678	9506.24	0	0
ENST00000618192	9687	9515.24	0	0
ENST00000358571	530	358.245	0	0
ENST00000359337	6335	6163.24	0	0
ENST00000411680	704	532.245	0	0
ENST00000425954	609	437.245	0	0
ENST00000427829	567	395.245	0	0
ENST00000432455	1620	1448.24	0	0
ENST00000434732	253	81.4783	0	0
ENST00000449103	6383	6211.24	0	0
ENST00000610984	3443	3271.24	0	0
ENST00000614805	1387	1215.24	0	0
ENST00000358642	930	758.245	0	0
ENST00000378190	2383	2211.24	0	0
ENST00000378191	11666	11494.2	0	0
ENST00000359321	3067	2895.24	0	0
ENST00000369975	5387	5215.24	3358.66	27.8055
ENST00000369977	5597	5425.24	12975.3	103.261
ENST00000369981	8692	8520.24	0	0
ENST00000369985	8575	8403.24	159.35	0.818737
ENST00000430435	522	350.245	3.56766	0.439796
ENST00000615563	4026	3854.24	129.147	1.44672
ENST00000627432	4074	3902.24	0	0
ENST00000355630	4496	4324.24	1836.73	18.339
ENST00000396617	4505	4333.24	0	0
ENST00000402042	4343	4171.24	0	0
ENST00000402630	747	575.245	0	0
ENST00000407029	4091	3919.24	0	0
ENST00000422851	569	397.245	6.94757	0.755117
ENST00000614754	3917	3745.24	0	0
ENST00000618196	4248	4076.24	51233.3	542.664
ENST00000618417	1842	1670.24	0	0
ENST00000620651	3757	3585.24	0	0
ENST00000368632	2084	1912.24	0	0
ENST00000425835	553	381.245	6.99944e-06	7.92681e-07
ENST00000518690	564	392.245	0	0
ENST00000519065	9874	9702.24	0	0
ENST00000519108	2000	1828.24	0	0
ENST00000520895	551	379.245	0	0
ENST00000521163	557	385.245	0	0
ENST00000521610	580	408.245	0	0
ENST00000522371	502	330.245	12.9834	1.69743
ENST00000523240	557	385.245	720.006	80.6936
ENST00000523628	549	377.245	7.01035	0.802335
ENST00000524334	570	398.245	0	0
ENST00000289032	2355	2183.24	4.06286	0.0803467
ENST00000478850	932	760.245	0	0
ENST00000481138	4213	4041.24	2363.94	25.2557
ENST00000535338	3296	3124.24	0.000253726	3.50639e-06
ENST00000306494	1692	1520.24	612	17.3811
ENST00000357462	4031	3859.24	0	0
ENST00000361163	1926	1754.24	0	0
ENST00000409914	3842	3670.24	0	0
ENST00000630260	2147	1975.24	0	0
ENST00000397902	2016	1844.24	0	0
ENST00000586293	1621	1449.24	73	2.1748
ENST00000586814	482	310.245	0	0
ENST00000588267	1943	1771.24	0	0
ENST00000589412	683	511.245	0	0
ENST00000592587	548	376.245	0	0
ENST00000592859	1206	1034.24	0	0
ENST00000323109	2028	1856.24	0	0
ENST00000399658	1059	887.245	0	0
ENST00000399661	1214	1042.24	0	0
ENST00000416131	721	549.245	0.60452	0.0475209
ENST00000315274	1970	1798.24	2491	59.8087
ENST00000305046	4072	3900.24	1482.03	16.4061
ENST00000506651	1667	1495.24	0	0
ENST00000625860	4059	3887.24	3.14519e-06	3.49337e-08
ENST00000338206	2077	1905.24	0	0
ENST00000616841	1846	1674.24	0	0
ENST00000354452	3482	3310.24	0.000730204	9.52408e-06
ENST00000356073	8317	8145.24	0	0
ENST00000398339	2551	2379.24	0	0
ENST00000457482	2372	2200.24	0	0
ENST00000537578	2767	2595.24	0	0
ENST00000537856	1996	1824.24	0	0
ENST00000540999	2572	2400.24	6183.9	111.236
ENST00000543082	2399	2227.24	0	0
ENST00000544241	2264	2092.24	1996.4	41.1978
ENST00000561831	1823	1651.24	0	0
ENST00000561992	2184	2012.24	0	0
ENST00000562030	1084	912.245	1.69648	0.0802926
ENST00000562543	598	426.245	407.51	41.278
ENST00000562607	602	430.245	0	0
ENST00000562638	401	229.245	0	0
ENST00000562847	597	425.245	74.6861	7.58298
ENST00000563824	897	725.245	0	0
ENST00000563888	570	398.245	0	0
ENST00000564228	1915	1743.24	863.576	21.3886
ENST00000564343	568	396.245	0	0
ENST00000564403	2696	2524.24	0	0
ENST00000564999	3590	3418.24	479.686	6.05889
ENST00000565018	2357	2185.24	241.723	4.77592
ENST00000565124	555	383.245	0	0
ENST00000565908	805	633.245	0	0
ENST00000566279	2128	1956.24	393.474	8.68425
ENST00000566286	2119	1947.24	14.0251	0.310975
ENST00000566514	969	797.245	0	0
ENST00000566777	653	481.245	0	0
ENST00000567880	1948	1776.24	0	0
ENST00000568147	550	378.245	24.4932	2.79583
ENST00000568169	870	698.245	0	0
ENST00000568186	583	411.245	0	0
ENST00000568673	2398	2226.24	0	0
ENST00000568740	2628	2456.24	0.000247415	4.34904e-06
ENST00000569012	561	389.245	0	0
ENST00000570146	661	489.245	0	0
ENST00000570177	1872	1700.24	0	0
ENST00000570287	3163	2991.24	0	0
ENST00000590810	362	190.245	0	0
ENST00000616053	8140	7968.24	0	0
ENST00000625925	606	434.245	0	0
ENST00000626425	579	407.245	349.889	37.0949
ENST00000626584	1701	1529.24	0	0
ENST00000626595	833	661.245	5.21502e-08	3.40513e-09
ENST00000626631	622	450.245	0	0
ENST00000627685	882	710.245	0	0
ENST00000627784	601	429.245	0	0
ENST00000628078	1277	1105.24	0	0
ENST00000628636	826	654.245	0	0
ENST00000629343	807	635.245	0	0
ENST00000629387	3789	3617.24	378.283	4.51522
ENST00000630268	635	463.245	78.6543	7.33079
ENST00000630319	737	565.245	0	0
ENST00000630712	831	659.245	0	0
ENST00000630720	1018	846.245	0	0
ENST00000630828	735	563.245	0	0
ENST00000354646	11341	11169.2	0	0
ENST00000375159	5403	5231.24	8.01252	0.0661307
ENST00000375169	11172	11000.2	0	0
ENST00000458404	715	543.245	0	0
ENST00000620763	5400	5228.24	16.9875	0.140285
ENST00000360382	731	559.245	0	0
ENST00000432641	2060	1888.24	0	0
ENST00000397056	4711	4539.24	11398.6	108.42
ENST00000413416	574	402.245	764.431	82.0516
ENST00000431010	4278	4106.24	24.7125	0.259843
ENST00000438284	2080	1908.24	154.236	3.48973
ENST00000311502	3091	2919.24	3262.91	48.2585
ENST00000357466	1820	1648.24	0	0
ENST00000371663	3133	2961.24	0	0
ENST00000371671	1737	1565.24	0	0
ENST00000425121	887	715.245	0	0
ENST00000432842	3969	3797.24	1.08762	0.0123665
ENST00000435930	3328	3156.24	0	0
ENST00000436380	2547	2375.24	0	0
ENST00000629216	1416	1244.24	6.59461e-07	2.28835e-08
ENST00000343979	3643	3471.24	6272	78.0117
ENST00000418338	565	393.245	0	0
ENST00000425827	474	302.245	0	0
ENST00000439995	478	306.245	0	0
ENST00000326775	4178	4006.24	0	0
ENST00000394170	4344	4172.24	0	0
ENST00000451158	3111	2939.24	0	0
ENST00000296091	3270	3098.24	4852.55	67.6229
ENST00000411443	593	421.245	29.5295	3.02664
ENST00000436624	2314	2142.24	0	0
ENST00000449836	3173	3001.24	3767.42	54.1978
ENST00000359005	849	677.245	0	0
ENST00000434101	794	622.245	99.0998	6.87624
ENST00000525303	654	482.245	255.727	22.8954
ENST00000528230	583	411.245	850.266	89.2676
ENST00000533058	1209	1037.24	0	0
ENST00000533632	1759	1587.24	0.907433	0.0246837
ENST00000408939	4017	3845.24	3920.98	44.0261
ENST00000366926	1915	1743.24	0	0
ENST00000354597	987	815.245	0	0
ENST00000359520	8686	8514.24	2376.32	12.0503
ENST00000558678	4281	4109.24	0	0
ENST00000380659	5011	4839.24	0	0
ENST00000538490	1388	1216.24	0	0
ENST00000502412	3415	3243.24	0	0
ENST00000504225	749	577.245	0	0
ENST00000506439	544	372.245	0	0
ENST00000509066	542	370.245	0	0
ENST00000512132	4010	3838.24	0	0
ENST00000300005	1479	1307.24	0	0
ENST00000357967	3499	3327.24	7126.51	92.4765
ENST00000563117	2903	2731.24	10475.4	165.596
ENST00000564349	3657	3485.24	264.422	3.2757
ENST00000569729	2646	2474.24	0	0
ENST00000358435	778	606.245	4216.42	300.286
ENST00000372879	514	342.245	5.0413	0.635982
ENST00000405021	455	283.245	1.54039	0.234805
ENST00000621567	241	70.3011	0	0
ENST00000593031	585	413.245	0	0
ENST00000613986	1957	1785.24	0	0
ENST00000616645	2366	2194.24	0	0
ENST00000310522	2340	2168.24	1705.61	33.9633
ENST00000399756	4068	3896.24	4.77737	0.0529398
ENST00000399759	4092	3920.24	0.00153279	1.68814e-05
ENST00000425167	2607	2435.24	1062.61	18.8396
ENST00000571088	4105	3933.24	2.00437e-05	2.20022e-07
ENST00000576351	2525	2353.24	0	0
ENST00000359467	5958	5786.24	0	0
ENST00000462075	567	395.245	0	0
ENST00000465206	707	535.245	45.5727	3.67613
ENST00000493285	319	147.245	309.503	90.7539
ENST00000613419	5843	5671.24	70.9239	0.53995
ENST00000217130	2974	2802.24	20.2724	0.312347
ENST00000369888	5919	5747.24	447.828	3.36427
ENST00000450537	5921	5749.24	283.899	2.13203
ENST00000359783	1722	1550.24	0	0
ENST00000359904	2402	2230.24	0	0
ENST00000392720	1378	1206.24	0	0
ENST00000577273	895	723.245	0	0
ENST00000577866	1492	1320.24	20.3375	0.665094
ENST00000577985	2257	2085.24	0	0
ENST00000579724	722	550.245	0	0
ENST00000580548	829	657.245	0	0
ENST00000580753	1339	1167.24	0	0
ENST00000580837	713	541.245	4.86356	0.387971
ENST00000584494	897	725.245	0	0
ENST00000584837	672	500.245	37.7989	3.26239
ENST00000612294	1498	1326.24	0	0
ENST00000311048	13894	13722.2	0	0
ENST00000594425	610	438.245	0	0
ENST00000598331	1082	910.245	0	0
ENST00000599296	586	414.245	88	9.17202
ENST00000600692	1971	1799.24	0	0
ENST00000358543	1217	1045.24	0	0
ENST00000523939	536	364.245	0	0
ENST00000356175	12362	12190.2	2.11117e-08	7.47738e-11
ENST00000358273	12425	12253.2	220.672	0.777561
ENST00000431387	2889	2717.24	0	0
ENST00000456735	7787	7615.24	443609	2515.1
ENST00000468273	592	420.245	0	0
ENST00000489712	543	371.245	0	0
ENST00000360768	5899	5727.24	0	0
ENST00000434382	1541	1369.24	0	0
ENST00000396147	3694	3522.24	0	0
ENST00000425570	3547	3375.24	0	0
ENST00000593296	543	371.245	0	0
ENST00000595569	560	388.245	0	0
ENST00000595830	3543	3371.24	0	0
ENST00000599852	2501	2329.24	1.90062	0.0352306
ENST00000600989	597	425.245	0	0
ENST00000601593	540	368.245	2034.08	238.49
ENST00000616958	2212	2040.24	76.023	1.6088
ENST00000358077	5743	5571.24	0	0
ENST00000408954	5892	5720.24	0	0
ENST00000469640	5899	5727.24	0	0
ENST00000472284	5759	5587.24	0	0
ENST00000491893	4186	4014.24	0	0
ENST00000622514	5772	5600.24	0	0
ENST00000360090	1139	967.245	0	0
ENST00000615904	264	92.4783	0	0
ENST00000343139	1591	1419.24	0	0
ENST00000374949	1060	888.245	0	0
ENST00000395363	1206	1034.24	0	0
ENST00000422863	520	348.245	86	10.6624
ENST00000496318	696	524.245	0	0
ENST00000356083	7790	7618.24	1.38141	0.00782898
ENST00000451716	2865	2693.24	3191.62	51.1652
ENST00000357164	3896	3724.24	0	0
ENST00000523004	643	471.245	4.61596	0.422917
ENST00000523466	553	381.245	1845.38	208.988
ENST00000358739	503	331.245	0	0
ENST00000360454	488	316.245	0	0
ENST00000403376	405	233.245	0	0
ENST00000368707	556	384.245	207.296	23.2928
ENST00000368708	998	826.245	163.431	8.54012
ENST00000368709	457	285.245	1.02131e-07	1.54589e-08
ENST00000368710	453	281.245	11.0586	1.69768
ENST00000487430	752	580.245	0	0
ENST00000497140	697	525.245	7.21527	0.593103
ENST00000254321	2882	2710.24	13.0097	0.207252
ENST00000482090	3113	2941.24	0	0
ENST00000622593	2901	2729.24	0.00137964	2.18254e-05
ENST00000373200	3878	3706.24	0	0
ENST00000357627	930	758.245	0	0
ENST00000355354	5020	4848.24	15680.8	139.644
ENST00000361309	1285	1113.24	0	0
ENST00000398258	469	297.245	0	0
ENST00000517766	538	366.245	0	0
ENST00000307632	1030	858.245	0	0
ENST00000376463	1115	943.245	0	0
ENST00000376472	2350	2178.24	0	0
ENST00000376484	666	494.245	0	0
ENST00000376499	3893	3721.24	0	0
ENST00000418319	936	764.245	0	0
ENST00000398940	831	659.245	0	0
ENST00000502696	559	387.245	2596.6	289.507
ENST00000509479	6844	6672.24	73.4012	0.474975
ENST00000359193	2250	2078.24	0	0
ENST00000355683	3970	3798.24	1	0.0113673
ENST00000357479	2799	2627.24	0	0
ENST00000554991	417	245.245	0	0
ENST00000555152	567	395.245	0	0
ENST00000556577	514	342.245	0	0
ENST00000306006	2389	2217.24	0	0
ENST00000374446	2037	1865.24	0	0
ENST00000426961	2027	1855.24	0	0
ENST00000535642	1904	1732.24	0	0
ENST00000356972	294	122.245	0	0
ENST00000562793	157	61.9008	0	0
ENST00000368755	617	445.245	0	0
ENST00000389492	1398	1226.24	0	0
ENST00000389494	2262	2090.24	0	0
ENST00000340487	1328	1156.24	0	0
ENST00000361171	4819	4647.24	0	0
ENST00000402437	770	598.245	0	0
ENST00000489637	2666	2494.24	0	0
ENST00000374021	916	744.245	0	0
ENST00000374023	4418	4246.24	0	0
ENST00000374026	4232	4060.24	0	0
ENST00000428311	4505	4333.24	2.07645	0.0206894
ENST00000357366	1111	939.245	0	0
ENST00000451531	7020	6848.24	0	0
ENST00000615053	1926	1754.24	20.2869	0.499303
ENST00000631234	2072	1900.24	4.84396e-06	1.1006e-07
ENST00000372874	1539	1367.24	1199	37.8627
ENST00000537820	1128	956.245	0	0
ENST00000357485	2188	2016.24	0	0
ENST00000454558	3079	2907.24	0	0
ENST00000358524	1657	1485.24	96	2.79069
ENST00000436890	738	566.245	0	0
ENST00000354300	4996	4824.24	1152	10.3101
ENST00000355612	1696	1524.24	0	0
ENST00000360945	620	448.245	115.124	11.0889
ENST00000408999	5464	5292.24	1.29267	0.010546
ENST00000369301	11051	10879.2	0	0
ENST00000341023	393	221.245	0	0
ENST00000301318	4096	3924.24	6499	71.5039
ENST00000591844	3475	3303.24	0	0
ENST00000397899	3907	3735.24	0	0
ENST00000415261	735	563.245	0	0
ENST00000420294	742	570.245	0	0
ENST00000423771	1017	845.245	0	0
ENST00000428096	921	749.245	351	20.2266
ENST00000612523	3861	3689.24	0	0
ENST00000360171	2165	1993.24	3.04851	0.0660338
ENST00000377342	1665	1493.24	0	0
ENST00000478048	1736	1564.24	687.089	18.9648
ENST00000616550	721	549.245	0	0
ENST00000618217	1611	1439.24	1053.34	31.599
ENST00000354534	11556	11384.2	0	0
ENST00000355133	5820	5648.24	0	0
ENST00000545061	11433	11261.2	0	0
ENST00000546961	465	293.245	0	0
ENST00000551216	1627	1455.24	0	0
ENST00000599343	5976	5804.24	0	0
ENST00000627620	5943	5771.24	0	0
ENST00000356082	4055	3883.24	586.971	6.52621
ENST00000367030	3931	3759.24	963.173	11.0622
ENST00000391911	4305	4133.24	5830.86	60.9088
ENST00000415782	908	736.245	0	0
ENST00000455193	710	538.245	0	0
ENST00000620438	2364	2192.24	1.00033	0.0197012
ENST00000357147	464	292.245	0	0
ENST00000356348	2157	1985.24	1.16987	0.0254426
ENST00000368564	5089	4917.24	0	0
ENST00000392517	773	601.245	0	0
ENST00000413340	689	517.245	338.83	28.283
ENST00000258459	5986	5814.24	0	0
ENST00000359901	4297	4125.24	0	0
ENST00000438709	6067	5895.24	0	0
ENST00000497329	649	477.245	0	0
ENST00000356641	6891	6719.24	0	0
ENST00000397843	9660	9488.24	0	0
ENST00000532993	8753	8581.24	0	0
ENST00000432564	4768	4596.24	0	0
ENST00000355572	977	805.245	0	0
ENST00000355841	1689	1517.24	680.135	19.3543
ENST00000359895	1567	1395.24	6.90978	0.213822
ENST00000393546	671	499.245	2.95548	0.255596
ENST00000393551	1226	1054.24	0	0
ENST00000505074	931	759.245	0	0
ENST00000506161	759	587.245	0	0
ENST00000506537	636	464.245	0	0
ENST00000344736	7932	7760.24	0	0
ENST00000360319	8281	8109.24	0.531552	0.00283012
ENST00000369850	8382	8210.24	4.82375e-08	2.53669e-10
ENST00000369856	8241	8069.24	345.778	1.85014
ENST00000422373	8486	8314.24	0	0
ENST00000438732	696	524.245	770.691	63.4724
ENST00000444578	843	671.245	0	0
ENST00000610817	7595	7423.24	0	0
ENST00000277749	518	346.245	0	0
ENST00000399298	5151	4979.24	0	0
ENST00000355086	23331	23159.2	0	0
ENST00000543397	5652	5480.24	0	0
ENST00000631006	8406	8234.24	820	4.29961
ENST00000357191	939	767.245	0	0
ENST00000359943	2508	2336.24	0	0
ENST00000412653	561	389.245	0	0
ENST00000426156	662	490.245	0	0
ENST00000267425	6033	5861.24	0	0
ENST00000396802	1942	1770.24	0	0
ENST00000557362	455	283.245	0	0
ENST00000366475	1047	875.245	0	0
ENST00000359286	3455	3283.24	0	0
ENST00000396570	751	579.245	0	0
ENST00000398526	339	167.245	0	0
ENST00000402465	499	327.245	0	0
ENST00000610508	3378	3206.24	0	0
ENST00000359634	5322	5150.24	0	0
ENST00000409086	5432	5260.24	0	0
ENST00000412905	337	165.245	0	0
ENST00000418005	563	391.245	0	0
ENST00000458054	593	421.245	0	0
ENST00000393150	1340	1168.24	4.66334	0.172347
ENST00000417440	763	591.245	13.3302	0.973442
ENST00000444739	2158	1986.24	0	0
ENST00000533252	215	55.3528	0	0
ENST00000613196	1338	1166.24	44.0064	1.62917
ENST00000354293	3388	3216.24	0	0
ENST00000359032	3286	3114.24	0	0
ENST00000292841	8618	8446.24	0	0
ENST00000356958	6822	6650.24	0	0
ENST00000392157	3190	3018.24	0	0
ENST00000588354	596	424.245	0	0
ENST00000372841	2056	1884.24	2372	54.3521
ENST00000394790	2175	2003.24	0	0
ENST00000433425	2696	2524.24	1432	24.4935
ENST00000394295	2163	1991.24	0	0
ENST00000409920	1414	1242.24	0	0
ENST00000357360	949	777.245	0	0
ENST00000621786	599	427.245	0	0
ENST00000330689	3720	3548.24	0	0
ENST00000356873	1131	959.245	0	0
ENST00000496132	811	639.245	0	0
ENST00000357796	2037	1865.24	0	0
ENST00000550983	2123	1951.24	0	0
ENST00000322995	1392	1220.24	0	0
ENST00000356463	1688	1516.24	218.164	6.2123
ENST00000367375	996	824.245	0	0
ENST00000376368	1341	1169.24	136.346	5.03474
ENST00000376372	1626	1454.24	76.3158	2.26577
ENST00000396681	1187	1015.24	14.8375	0.631002
ENST00000419567	588	416.245	0	0
ENST00000423215	501	329.245	416.55	54.6245
ENST00000465382	580	408.245	17.696	1.87151
ENST00000471338	582	410.245	0	0
ENST00000473974	1077	905.245	0	0
ENST00000474053	658	486.245	0	0
ENST00000475880	646	474.245	0	0
ENST00000475977	369	197.245	0	0
ENST00000476728	569	397.245	0	0
ENST00000485908	1282	1110.24	0	0
ENST00000486337	407	235.245	566.688	104.007
ENST00000358154	3256	3084.24	0	0
ENST00000396014	1817	1645.24	1.47486	0.0387044
ENST00000562961	785	613.245	0	0
ENST00000567404	763	591.245	1268.53	92.6341
ENST00000568826	376	204.245	0	0
ENST00000569290	480	308.245	0	0
ENST00000615720	2890	2718.24	0	0
ENST00000307355	1141	969.245	0	0
ENST00000359735	2679	2507.24	0	0
ENST00000437743	2574	2402.24	0	0
ENST00000440155	1066	894.245	0	0
ENST00000440598	2230	2058.24	57.0004	1.19569
ENST00000494380	842	670.245	0	0
ENST00000358491	2233	2061.24	0	0
ENST00000594385	1484	1312.24	0	0
ENST00000597078	1043	871.245	0	0
ENST00000618549	1889	1717.24	1.00027	0.0251491
ENST00000330619	7151	6979.24	0	0
ENST00000391709	6601	6429.24	0	0
ENST00000594953	433	261.245	0	0
ENST00000601902	1640	1468.24	0	0
ENST00000357949	2114	1942.24	0	0
ENST00000305570	2283	2111.24	0	0
ENST00000358296	5745	5573.24	0	0
ENST00000594401	548	376.245	0	0
ENST00000598026	588	416.245	0.447552	0.0464231
ENST00000608416	1840	1668.24	0	0
ENST00000355203	1067	895.245	513.825	24.7807
ENST00000370404	1316	1144.24	0	0
ENST00000370406	1653	1481.24	0	0
ENST00000370409	1129	957.245	0	0
ENST00000462691	1440	1268.24	0	0
ENST00000483447	808	636.245	0	0
ENST00000426851	5268	5096.24	1.91482	0.0162225
ENST00000475153	2860	2688.24	1035.24	16.6269
ENST00000483892	2121	1949.24	4.25464	0.0942402
ENST00000491174	2232	2060.24	570.591	11.9576
ENST00000262941	1652	1480.24	0	0
ENST00000334715	4079	3907.24	0	0
ENST00000394152	4349	4177.24	0	0
ENST00000431485	594	422.245	0	0
ENST00000354546	2593	2421.24	0	0
ENST00000377751	1430	1258.24	0	0
ENST00000517486	562	390.245	0	0
ENST00000517757	553	381.245	0	0
ENST00000521512	1793	1621.24	510	13.5819
ENST00000521749	880	708.245	0	0
ENST00000522664	451	279.245	0	0
ENST00000523164	923	751.245	0	0
ENST00000523714	2451	2279.24	0	0
ENST00000357901	4356	4184.24	0	0
ENST00000358056	4301	4129.24	8272.83	86.5013
ENST00000553333	591	419.245	0	0
ENST00000554908	6721	6549.24	0	0
ENST00000616146	4125	3953.24	0	0
ENST00000628554	639	467.245	0	0
ENST00000389474	1573	1401.24	0	0
ENST00000546268	1054	882.245	0	0
ENST00000587418	674	502.245	0	0
ENST00000304239	1945	1773.24	0	0
ENST00000337995	3535	3363.24	0	0
ENST00000585862	403	231.245	0	0
ENST00000587029	612	440.245	29	2.84409
ENST00000589245	695	523.245	0	0
ENST00000590332	541	369.245	0	0
ENST00000343949	2621	2449.24	1535.16	27.0621
ENST00000358987	1518	1346.24	4269.6	136.931
ENST00000481745	564	392.245	0	0
ENST00000586494	573	401.245	0	0
ENST00000592625	582	410.245	0	0
ENST00000359858	4175	4003.24	48.1939	0.519779
ENST00000373330	4203	4031.24	26205.8	280.671
ENST00000417119	1825	1653.24	0	0
ENST00000611874	4466	4294.24	0	0
ENST00000357504	3203	3031.24	0	0
ENST00000456874	3365	3193.24	0	0
ENST00000507598	2606	2434.24	0	0
ENST00000377803	435	263.245	0	0
ENST00000316606	2362	2190.24	0	0
ENST00000421553	2835	2663.24	0	0
ENST00000611552	1030	858.245	0	0
ENST00000614088	2321	2149.24	0	0
ENST00000617168	588	416.245	0	0
ENST00000619937	2729	2557.24	0	0
ENST00000623276	1998	1826.24	0	0
ENST00000357736	5040	4868.24	72.0729	0.639203
ENST00000392366	1743	1571.24	1706.93	46.904
ENST00000574686	570	398.245	0	0
ENST00000371421	1586	1414.24	0	0
ENST00000419386	829	657.245	0	0
ENST00000431925	555	383.245	0	0
ENST00000358431	10490	10318.2	0	0
ENST00000401395	6386	6214.24	0	0
ENST00000406486	7864	7692.24	0	0
ENST00000246639	1778	1606.24	1018.97	27.3897
